date,compensation_type,title,url,employment_type,description 
2019-03-19 09:29,commensurate to experience.,✳️ Python/Django Developer,https://washingtondc.craigslist.org/doc/sof/d/herndon-python-django-developer/6845002175.html,full-time,"
        ,
About US:,
We've been in business since 2002 and our team is constantly growing. 98% of our company is comprised of Engineers focused on Software Construction including Developers, Engineers in test, Project Managers, Scrum Masters, Analysts including our Managing Partners, Arthur and Joel. We offer consulting services throughout the Northern Virginia/Washington, DC area and our home office is located in Herndon, Virginia.,
,
,
If full stack development and working with various languages and technologies excite you, then there's a spot for you on our team! At Solution Street, our employees have many opportunities to work on interesting, challenging projects supporting clients one-on-one in various domains primarily in the commercial space. Our company culture thrives on our five core values: Honesty, Respect, Transparency, Dependability, and FUN! They're embedded in everything we do and how we do it!,
,
 ,
We're seeking a talented and motivated Python/Django developer with a strong background in software design and development having worked on multiple projects over their career. This is an exciting full-time opportunity to work in a fast-paced team environment.,
  ,
,
Responsibilities,
,
-Design, implement and maintain application phases.,
-Contribute in all phases of the development life cycle.,
-Write well designed, testable, efficient code.,
-Ensure designs are in compliance with specifications.,
-Recommend changes to improve established application processes.,
-Prepare and produce releases of software components.,
-Develop application code programs.,
-Develop and execute unit test plans.,
-Support formal testing and resolve test defects.,
-Provide technical support and consultation for application and infrastructure questions.,
,
Qualifications,
,
-Full Stack Engineer with related working experience in the IT field, consulting experience is a plus,
-Strong in Python,
-Exposure to Django framework is ideal,
-Experience with Angular or other modern Javascript Framework,
-Excellent knowledge of Relational Databases, SQL and ORM technologies such as Hibernate,
-Ability to handle multiple projects and assignments simultaneously and effectively in a cross-functional team environment,
-Strong interpersonal skills,
,
,
Great Engineers + Great Communication = Successful Projects. We enjoy working with cutting edge technologies and providing solutions to complex business problems. Solution Street, based in Northern Virginia's high-tech corridor, is an information technology consultancy that helps Fortune 500 companies, startups and non-profit organizations achieve their business goals through the design and rapid deployment of web applications. Solution Street is run by software engineers and our employees are experts in building large, highly scalable and well performing web applications using Java EE, .NET, JavaScript and Ruby on Rails technologies. ,
,
,
What's In It for You?,
We offer a relaxed, fun, flexible, working environment with competitive salary + bonus + 100% paid health/dental to employee + life insurance + PTO + long-term disability + 401(k). Solution Street automatically contributes to employees' 401(k) plans. We are passionate about technology and we share out thoughts and discoveries in our monthly newsletters. To subscribe to our latest blog, please visit: ,. Solution Street is also a sponsor of NOVA SART (Northern Virginia Software Architecture Round Table Group). Please visit www.solutionstreet.com or check out our Face page , for more information regarding our company culture, the charities we support, and the fun events we do together!,
    "
2019-03-18 12:52,DOE,Software Engineer (.NET Developer),https://washingtondc.craigslist.org/doc/sof/d/silver-spring-software-engineer-net/6844340477.html,full-time,"
        ,
Software Engineer (.NET Developer) – Silver Spring, MD,
,
Position Description,
Will perform system requirements analysis and application design, development, and implementation. Will develop applications based on user requirements including user interface and design, and database development. Develop system prototype and production applications; develop and maintain scripts; troubleshoot and resolve problems; maintain source code versioning; and application IT security tasks. Will develop source code and complete system and user documentation.,
,
Required Skills,
2+ years of experience designing and/or developing scientific applications. Must have experience with data modeling, software prototyping, and storyboarding. Requires experience with: ASP.NET; C#; AJAX; LINQ; XML; T-SQL; JSON; XML; HTML; CSS; PowerShell and, JavaScript. Experience with Microsoft Team Foundation Server, Google maps and APIs, and SQL server, preferred. Requires good written and verbal communication skills. Familiarity with NWS’s warning and forecast products, observational data, and operational procedures and instructions, GIS a plus.,
,
Must be able to pass a background investigation to obtain a security badge to enter the applicable government facility.,
,
Education,
BS in computer science, related discipline, or equivalent.,
,
Submit resume to ERT's Career Opportunities Web Page at: ,
,
Earth Resources Technology, Inc. (ERT),
ERT is a VEVRAA Federal Contractor and Equal Opportunity/Affirmative Action employer - All qualified applicants will be considered for employment without regard to race, color, religion, sex, national origin, disability, or protected Veteran status.,
    "
2019-03-19 06:16,$$$$$,"Big Data Hadoop Data Analyst/Scientist, Dev, Admn, AWS Devl/SysOps/Arc",https://washingtondc.craigslist.org/nva/sof/d/big-data-hadoop-data-analyst-scientist/6844929687.html,full-time,"
        ,
AWS Cloud SysOps/Architect/Developer/Security/Network/Big Data, Hadoop Administrator/Developer/Data Analyst, Machine Learning, Artificial Intelligence, Developing Blockchain applications, Cyber Security, Programming in Java, Python, Node.js, Ruby, PHP, Perl, Go, Spark, Scala, R and more...,
,
Here is AN EXCELLENT OPPORTUNITY in your way for a ROCK SOLID professional career and to achieve your dream job of a 6 digit salary!!,
,
You Learn, We Help you Gain a HIGHLY paid JOB and a great CAREER!!,
========================================================,
Here is the most promising and rewarding career opportunity for you, even if you are altogether NEW to Software industry looking for a very bright career or you may have already been WORKING in the Software/IT field. ,
We continue to stay focused on the HOTTEST and Revolutionary Technologies as driven by the growing IT market demand and the requirements of our Clients.,
,
Current Month SPECIALS,
===================,
Big Data Hadoop Data Analyst, Data Scientist, Developer (Pig, Hive, Sqoop, Flume, Spark, R, Kafka, Storm, etc.),
Big Data Hadoop Administrator,
Big Data Hadoop on Cloud,
AWS Big Data Analyst/Developer/Administrator (AWS Elastic Mapreduce, Kinesis, Dynamo DB, Redshift, etc.),
AWS Sys Ops Administrator,
AWS Dev Ops Engineer,
AWS System Architect,
AWS Developer,
,
,
How are we DIFFERENT from others,
===========================,
Free training option,
24x7 on-job support,
Strong client base and marketing network for job placement,
Training package customized just for you to help ensure your success,
In class training sessions in the weekends,
Certified instructors with over 2 decades of real-time enterprise IT experience,
Special package for fresh Graduates or College Seniors or Associate Degree holders,
,
Free DEMO,
==================================,
Call us today @ 703-844-3764 for a free DEMO this weekend and to get all your questions answered.,
,
Currently available Training Programs,
==================================,
Big Data, Hadoop, MongoDB, NOSQL,
Introduction to Big Data,
Hadoop Development,
Big Data Analytics,
Hadoop Administration,
,
Amazon Web Services,
AWS SysOps, Architect and Developer,
,
ORACLE DATABASE,
Oracle DBA 12c,
SQL Programming,
PL/SQL,
SQL Tuning,
Oracle 12c RAC,
Data Warehousing,
Design,
Development,
,
PEOPLESOFT,
PeopleSoft Administration,
PeopleSoft DBA,
PeopleSoft Developer,
,
MOBILE APP DEVELOPMENT,
iPhone & iPad Programming,
Android Application Development,
Objective-C Programming,
Mobile App & Device Security,
,
WEB DEVELOPMENT & XML,
HTML 5,
jQuery,
Websites for Mobile Devices,
JavaScript,
Extensible Markup Language (XML),
Creating Websites,
CSS3,
,
JAVA, PERL, PYTHON, PHP and SCALA,
Spring & Hibernate,
Java EE,
Best Practices,
Design Patterns,
Java Web Applications,
Web Services,
Perl & Python Scripting,
,
UNIX and LINUX,
UNIX Basics,
Shell Scripting,
Linux Administration,
,
WEBLOGIC,
WebLogic Administration,
,
PROJECT MANAGEMENT,
Project Management Professional (PMP),
PMI - Agile Certified Practitioner (PMI-ACP) ,
,
We offer both CLASSROOM and ONLINE classes. ,
,
We assure you 100% satisfaction with our training programs and help you with successful job placement and more importantly provide ON-JOB TECHNICAL SUPPORT. ,
,
At INFOSOFTWORLD INC., your success is our passion! Let's get started for a creative, long lasting and highly fruitful professional RELATION now!!,
    "
2019-03-19 09:28,commensurate to experience,Innovative Technology Consultant,https://washingtondc.craigslist.org/nva/sof/d/herndon-innovative-technology-consultant/6845000997.html,full-time,"
        ,
About US:,
We've been in business since 2002 and our team is constantly growing. 98% of our company is comprised of Engineers focused on Software Construction including Developers, Engineers in test, Project Managers, Scrum Masters, Analysts including our Managing Partners, Arthur and Joel. We offer consulting services throughout the Northern Virginia/Washington, DC area and our home office is located in Herndon, Virginia.,
,
,
If full stack development and working with various languages and technologies excite you, then there's a spot for you on our team! We work with different technologies including Java, Microsoft stack (ASP.NET, C#), Python/Django, Ruby on Rails, JavaScript along with JavaScript frameworks (Angular, Node, React). At Solution Street, our employees have many opportunities to work on interesting, challenging projects supporting clients one-on-one in various domains primarily in the commercial space. Our company culture thrives on our five core values: Honesty, Respect, Transparency, Dependability, and FUN! They're embedded in everything we do and how we do it!,
,
,
We're seeking talented Software Engineers with a strong background in software design and development. We have multiple exciting full-time opportunities to work in a fast-paced team environment.,
,
,
Requirements:,
- Strong in at least one or more software languages,
- Ability to work effectively both independently and in a cross-functional team environment,
- Excellent communication skills ,
- Experience with relational databases is preferred,
,
,
Great Engineers + Great Communication = Successful Projects. We enjoy working with cutting edge technologies and providing solutions to complex business problems. Solution Street, based in Northern Virginia's high-tech corridor, is an information technology consultancy that helps Fortune 500 companies, startups and non-profit organizations achieve their business goals through the design and rapid deployment of web applications. Solution Street is run by software engineers and our employees are experts in building large, highly scalable and well performing web applications using Java EE, .NET, JavaScript and Ruby on Rails technologies. ,
,
,
What's In It for You?,
We offer a relaxed, fun, flexible, working environment with competitive salary + bonus + 100% paid health/dental to employee + life insurance + PTO + long-term disability + 401(k). Solution Street automatically contributes to employees' 401(k) plans. We are passionate about technology and we share out thoughts and discoveries in our monthly newsletters. To subscribe to our latest blog, please visit: ,. Solution Street is also a sponsor of NOVA SART (Northern Virginia Software Architecture Round Table Group). Please visit www.solutionstreet.com or check out our Face page , for more information regarding our company culture, the charities we support, and the fun events we do together!    "
2019-03-25 22:37,DOE,Curriculum Lead for 14 Wk Coding School to Train New Devs,https://washingtondc.craigslist.org/doc/sof/d/mc-lean-curriculum-lead-for-14-wk/6850523512.html,full-time,"
        ,
,
, is a fast-growing startup that provides a fast-track to becoming a software developer in today's growing tech market. We take people with little to no experience in development and train them to be professional developers in only a matter of weeks, which in turn opens a whole new set of career and economic opportunities for them. We have 9 campuses across the US, and counting…,
,
Visit our website to learn more about the program and the curriculum you'll be working on,
,
,
,
,
Coding Dojo is looking for a driven and creative go-getter to lead all things Instruction and Curriculum. This integral member of our team will innovate on our academic vision and instructional strategies across a nationwide community of Coding Dojo campuses. This person has a strategic mind, an unfailing entrepreneurial spirit, and the drive to continuously improve and evolve our curriculum and related product offerings. This role calls for an enthusiastic individual who is customer-centric, passionate, and proactive. Must be a dynamic leader with a solid track-record of people management and the ability to lead a large team spreading across several different locations. The Director of Instruction and Curriculum Design is a hands-on collaborator that will work primarily with the Executive Leadership Team and various members of the Instruction Department to author and revise captivating and effective curriculum and structure design for our students, partners, and returning alumni. ,
,
Visit our careers page to learn more about the requirements of this role and to apply ,
,
,
,
,
• Minimum 5+ years of teaching experience, preferably in an Education Technology environment. ,
• Minimum 5+ years building curriculum, preferably in Computer Programming and related breadth areas. ,
• Proven track record of project management, particularly curriculum related projects. ,
• Proven ability to effectively communicate recommendations to leadership as related to curriculum and program design. ,
• Solid technical background with understanding and/or hands-on experience in software development and web technologies.,
• Skilled at working effectively with cross functional teams. Excellent written and verbal communication skills.    "
2019-03-19 09:30,commensurate to experience,Angular Developer,https://washingtondc.craigslist.org/doc/sof/d/washington-angular-developer/6845002661.html,full-time,"
        ,
About US:,
We've been in business since 2002 and our team is constantly growing. 98% of our company is comprised of Engineers focused on Software Construction including Developers, Engineers in test, Project Managers, Scrum Masters, Analysts including our Managing Partners, Arthur and Joel. We offer consulting services throughout the Northern Virginia/Washington, DC area and our home office is located in Herndon, Virginia.,
,
,
If full stack development and working with various languages and technologies excite you, then there's a spot for you on our team! At Solution Street, our employees have many opportunities to work on interesting, challenging projects supporting clients one-on-one in various domains primarily in the commercial space. Our company culture thrives on our five core values: Honesty, Respect, Transparency, Dependability, and FUN! They're embedded in everything we do and how we do it!,
,
,
We're seeking a talented Java/Angular Engineer with a strong background in software design and development having worked on multiple projects over their career. This is an exciting full-time opportunity to work in a fast-paced team environment.,
,
,
Requirements:,
- 5+ years of experience with Java, Angular, Hibernate,
- Excellent knowledge of Relational Databases, SQL and ORM technologies,
- Ability to work effectively in a cross-functional team environment,
- Experiencing working on Financial systems with precise business logic,
- Strong interpersonal skills,
,
,
Great Engineers + Great Communication = Successful Projects. We enjoy working with cutting edge technologies and providing solutions to complex business problems. Solution Street, based in Northern Virginia's high-tech corridor, is an information technology consultancy that helps Fortune 500 companies, startups and non-profit organizations achieve their business goals through the design and rapid deployment of web applications. Solution Street is run by software engineers and our employees are experts in building large, highly scalable and well performing web applications using Java EE, .NET, JavaScript and Ruby on Rails technologies. ,
,
,
What's In It for You?,
We offer a relaxed, fun, flexible, working environment with competitive salary + bonus + 100% paid health/dental to employee + life insurance + PTO + long-term disability + 401(k). Solution Street automatically contributes to employees' 401(k) plans. We are passionate about technology and we share out thoughts and discoveries in our monthly newsletters. To subscribe to our latest blog, please visit: ,. Solution Street is also a sponsor of NOVA SART (Northern Virginia Software Architecture Round Table Group). Please visit www.solutionstreet.com or check out our Face page , for more information regarding our company culture, the charities we support, and the fun events we do together!    "
2019-03-19 09:53,commensurate to experience,Senior Java/Ruby Developer,https://washingtondc.craigslist.org/nva/sof/d/manassas-senior-java-ruby-developer/6845021678.html,full-time,"
        ,
About US:,
We've been in business since 2002 and our team is constantly growing. 98% of our company is comprised of Engineers focused on Software Construction including Developers, Engineers in test, Project Managers, Scrum Masters, Analysts including our Managing Partners, Arthur and Joel. We offer consulting services throughout the Northern Virginia/Washington, DC area and our home office is located in Herndon, Virginia.,
,
,
If full stack development and working with various languages and technologies excite you, then there's a spot for you on our team! At Solution Street, our employees have many opportunities to work on interesting, challenging projects supporting clients one-on-one in various domains primarily in the commercial space. Our company culture thrives on our five core values: Honesty, Respect, Transparency, Dependability, and FUN! They're embedded in everything we do and how we do it!,
,
,
We're seeking a talented Senior Java/Ruby developer with a strong background in software design and development having worked on multiple projects over their career. This is an exciting full-time opportunity to work in a fast-paced team environment.,
,
,
Requirements:,
- 11+ years of experience,
- Excellent knowledge of JVM languages, specifically Java and some Ruby ,
- Strong Linux background is preferred,
- Elastic Search or Solr background would be ideal,
- Top Secret Clearance is required,
- Ability to work effectively in a cross-functional team environment,
- Strong communication skills are a must,
,
,
Great Engineers + Great Communication = Successful Projects. We enjoy working with cutting edge technologies and providing solutions to complex business problems. Solution Street, based in Northern Virginia's high-tech corridor, is an information technology consultancy that helps Fortune 500 companies, startups and non-profit organizations achieve their business goals through the design and rapid deployment of web applications. Solution Street is run by software engineers and our employees are experts in building large, highly scalable and well performing web applications using Java EE, .NET, JavaScript and Ruby on Rails technologies. ,
,
,
What's In It for You?,
We offer a relaxed, fun, flexible, working environment with competitive salary + bonus + 100% paid health/dental to employee + life insurance + PTO + long-term disability + 401(k). Solution Street automatically contributes to employees' 401(k) plans. We are passionate about technology and we share out thoughts and discoveries in our monthly newsletters. To subscribe to our latest blog, please visit: ,. Solution Street is also a sponsor of NOVA SART (Northern Virginia Software Architecture Round Table Group). Please visit www.solutionstreet.com or check out our Face page , for more information regarding our company culture, the charities we support, and the fun events we do together!    "
2019-03-26 10:27,"comptetitive, commensurate with experience",Application Testing Associate,https://washingtondc.craigslist.org/mld/sof/d/beltsville-application-testing-associate/6850726158.html,full-time,"
        ,
Looking to launch your new career? ,
                                        Searching for a position with plenty of room for growth?,
,
IMS, Inc. is a recognized leader in the biomedical IT field, with clients including the NCI, CDC, and major pharmaceutical firms. We are a diverse group of people with a focus on product quality, customer satisfaction, and enjoying what we do. We have a relaxed, welcoming work environment, where we respect employees’ personal & family time by providing flexibility and work-life balance. We design our positions to emphasize the personal strengths of each employee and encourage their professional growth. Add to that social events, casual dress, and no cubicles- that’s why many employees have stayed with us!,
,
Join us as an Application Testing Associate & see what makes IMS such a rewarding place to work!,
,
As an Application Testing Associate on our Quality Assurance team, you will: ,
•Support the Client Experience team with testing multiple software systems to ensure full functionality & resolution of client concerns,
•Conduct formal & informal testing (e.g. functional requirements, user acceptance, 508 compliance, performance, load, etc.) of software products to validate the integrity, functionality, & performance of the products prior to and after software releases, updates, & bug fixes,
•Document and track results of testing activities,
•Collaborate with the Client Experience and Development teams to ensure resolution of all identified issues,
•Perform other QA-related duties as assigned,
,
To be eligible for this position, you must meet the following requirements:,
•BA/BS in IS, IT, Math, Bio, or a related field from a U.S. DOE accredited institution w/3.0+ GPA,
•6 months-4 years of related professional QA/QC experience,
•Demonstrated knowledge of software testing methods and best practices,
•Demonstrated understanding of the SDLC ,
•Demonstrated strong verbal & written communication skills,
•Demonstrated ability to relay technical information to team members in layman terms,
•Demonstrated strong problem-solving & analytical skills,
•Excellent attention to detail & organization skills,
•Must be able to multi-task, meet deadlines, & work within a team,
•Understanding of database structures preferred,
,
If this sounds like the right career for you, apply today at:  ,.  ,
,
IMS is an Equal Opportunity Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, national or ethnic origin, age, disability, protected veteran status, or other characteristic protected by applicable law.    "
2019-03-26 12:44,DOE,Senior Splunk Developer Opportunity in Seattle,https://washingtondc.craigslist.org/nva/sof/d/seattle-senior-splunk-developer/6850865469.html,full-time,"
        ,
Affirma is an award-winning software services consulting company, ranked in Seattle Business “100 Best Companies to Work For” is looking for a Senior Splunk Developer to join a public safety solutions client of ours in Belltown! If you can see the big picture, and get excited about working in DevOPS environment to generate mission critical data analysis/reports then please, read on!,
,
This role is a 6-month contract to permanent position where you would have the opportunity to work with the best and brightest engineers, in an environment that is rewarding and collaborative. You will help us reinvent reporting and monitoring using Splunk capabilities to improve visibility and usability. You will work on architecting and developing solutions for reporting. As a Senior Splunk Developer, you will participate in all tasks required to maintain application availability, responsiveness, and functionality. You will identify and complete work to improve application maintainability, availability, and responsiveness.,
,
Responsibilities,
•	Understand requirements, participating in creating/ proposing solutions,
•	Design and develop Splunk reports, dashboards, applications,
•	Develop proof or concepts and alternate applications of existing solutions for different business scenarios,
•	Provide technical support and assistance to users as appropriate,
•	Troubleshoot supported applications including web, client-server, and database components,
•	Create and maintain configuration documentation for all assigned systems using Enterprise Architect and Visio.,
•	Adhere to our documented software development practices for design, development, testing, and deployment.,
•	Work in a pure DevOPS model with end to end visibility ,
•	Complete assignments in work request queue in a timely manner.,
•	Participate in on-call support for 24x7 production environments and after hours support as necessary.,
,
Requirements,
•	MUST be willing to relocate to Seattle,
•	Highly proficient in Splunk administration ,
•	Highly proficient in SPL and creating reports/dashboards,
•	Highly proficient in UNIX/Linux environment and shell scripting,
•	Programming experience required (Java, Python preferred),
•	Minimum 1 year of hands-on SQL development, write SQL, PLSQL, table joins and proficiency with SQL and MySQL or Oracle database servers.,
•	Minimum 1 year of hands-on JavaScript/CSS experience.,
•	Proficiency/Knowledge in big data or schema-less technologies like Hadoop, Spark, MongoDB is a plus,
•	Experience performing deployments of Splunk configurations to support data onboarding and other maintenance/upgrade activities,
•	Strong written and oral communication skills,
•	Ability to work well under pressure,
•	Proven ability to individually manage work while multitasking,
•	Highly energetic with a positive attitude with a keen focus on quality deliverables,
•	Bachelors Degree from a four-year college or equivalent work experience,
,
,
Nice to have,
•	Troubleshooting/Supporting web applications experience ,
•	Wireless, Telecommunication, or Internet industry experiences,
,
Interested in this position? Head to , and submit your application using the job opening ID #817!    "
2019-03-26 12:54,"competitive, commensurate with experience",Junior Web Developer (PHP),https://washingtondc.craigslist.org/mld/sof/d/beltsville-junior-web-developer-php/6850876125.html,full-time,"
        ,
Looking for a collaborative, fun company with room for growth?,
,
IMS, Inc. is a recognized leader in the biomedical IT field, with clients including the NCI, CDC, & major pharmaceutical firms. We are a diverse group of people with a focus on product quality, customer satisfaction, & enjoying what we do. We have a relaxed, friendly work environment, where employees are recognized for the work that they do. Add to that work/life balance, social events, casual dress, & no cubicles- that’s why many employees have stayed with us.,
,
                   Join us as a Junior Web Developer (PHP) & see what makes IMS such a unique place to work!,
,
As a Junior Web Developer (PHP), you will: ,
•Design & develop web-based applications for new products & enhancements to existing products using PHP for small web applications & forms & Drupal CMS for complex websites,
•Gather requirements,
•Develop prototypes & code applications, maintaining the quality of existing applications,
•Test & debug code,
•Prepare documentation following company standards & applicable regulations,
•Perform other web development related duties as assigned,
,
To be eligible for this position, you must meet the following requirements:,
•BA/BS from a U.S. DOE accredited institution with a 2.9+ GPA,
•0-5 years of related programming experience,
•Proficiency in PHP required,
•Working knowledge of CMSs (e.g. Drupal, WordPress, etc.),
•Demonstrated front-end development skills (e.g. HTML, CSS, jQuery),
•Demonstrated strong verbal & written communication skills,
•Demonstrated ability to relay technical information to clients & users in layman terms,
•Demonstrated strong problem-solving & analytical skills,
•Demonstrated customer service skills,
•Excellent attention to detail & organization skills,
•Must be able to multi-task, meet deadlines, and work within a team,
,
If this sounds like the right position for your career, apply today at: ,.  EOE/M/F/Disability/Vet,
,
IMS is an Equal Opportunity Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or expression, national or ethnic origin, age, disability, protected veteran status, or other characteristic protected by applicable law.    "
2019-03-26 18:41,"80,000-160,000",Software Engineering Fellow,https://washingtondc.craigslist.org/doc/sof/d/washington-software-engineering-fellow/6851207376.html,full-time,"
        ,
What is Pathrise,
,
Pathrise (YC W18) invests in undervalued university students or young professionals by coaching them to get a competitive internship or job. The program is completely free upfront. In exchange, Pathrise fellows agree to pay back a share of their first year's salary if and only if they get hired.,
,
Pathrise is based on insights from hundreds of hiring managers in tech; this means everyone from Google recruiters to startup CEOs. We've been featured in TechCrunch, VentureBeat, EdSurge, and The Atlantic as the ""Y Combinator for your career."" To date, we've worked with over 130 fellows and have helped them land offers at Facebook, Uber, Google, Oath, Amazon, and other top companies or exciting startups.,
,
About the Fellowship,
,
The Pathrise Fellowship is a program for students and new grads that helps you land the best job or internship possible in tech.,
,
During the fellowship, you receive 1-on-1 mentorship from experienced industry engineers, analysts, managers, and recruiters. You learn systems to attract the attention of any company you want, find out insider information on how to ace your interviews, and more. We even directly refer you to companies in our network until you find a job you love.,
,
Our Mission,
,
We seek to uplift and provide guidance for undervalued students and young professionals in their early career. You can read more about our mission and how it all works on our website: www.pathrise.com.,
,
Qualifications,
,
You are either in university or within 5 years of graduation, and interested in getting the best possible job.,
You want to work with an experienced advisor who can give you expert advice whether you need to learn about data structures or UI/UX patterns.,
You are eager to start your career with a job or internship at a top tech company or a rapidly growing startup.,
You want a team of advisors who will be by your side throughout the entire process, whenever you need, as long as you need.,
,
Please apply here: ,    "
2019-03-26 11:49,TBD based on experience,Project Manager,https://washingtondc.craigslist.org/doc/sof/d/alexandria-project-manager/6850806610.html,full-time,"
        ,
Ironistic is an awesome blend of a traditional web development shop as well as a digital marketing agency, and we're looking for the right person to join our team as a Website Development Project Manager. The Project Manager is responsible for leading our design and development team in building fantastic websites and apps. Communication and organization are absolutely essential for this position.,
,
The ideal project manager will include the following:,
•1-3 years of experience in website project management,
•Comprehensive knowledge of web development practices and standards,
•Ability to plan, monitor, and communicate all aspects of a web development project,
•Ability to communicate effectively with Ironistic staff and Ironistic clients across all phases of the development lifecycle,
•Experience leading the build for both small theme-based sites as well as large custom websites,
•Must be able to manage multiple projects at once and be able to problem solve during high volume times,
•Understanding of SEO best practices,
•Multiple CMS experiences a plus,
,
Project Manager duties include:,
•Interacting closely with designers, developers, marketers, and all development team members,
•Work directly with Ironistic clients to successfully build out their projects,
•Ensure projects successfully remain on time and budget,
•Lead project planning and estimating,
•Communicate and manage all project requirements and timelines both internally and externally,
,
Other requirements for Project Manager include:,
•Bachelor's degree in a related field (or relevant work experience),
•Strong communication skills and customer service skills,
•Ability to be able to perform with little direction or supervision,
•Ability to work well within a team environment,
,
Benefits:,
*Health & Life Insurance – Premiums for employee paid by Ironistic,
*Dental & Vision Insurance,
*401(k) with generous company match,
*Generous paid time off,
*Continuing education fund – always keep learning!,
*“Free” day once per month – Explore the latest trends in the digital world!,
*SmartTrip Metro Benefits (if in DC area),
*Various monthly rewards for doing great work and being a team player,
*Awesome office amenities: Shuffleboard tables, treadmill desk, arcade game, open/collaborative spaces, and snacks/drinks!,
,
About Us:,
Ironistic provides full website strategy, design, development, and marketing. We focus on building long-term strategies in order to ensure the ongoing evolution of our client websites. Co-founded by industry experts with more than 40 combined years of experience in the web development world, Ironistic works with small and medium-sized companies, associations and nonprofits, government agencies, Fortune 500 companies, and more. Ironistic is platform agnostic and builds websites, apps, Intranets, and social media tools with the technologies that best fit the needs of our clients. We’re also pretty awesome to hang out with!,
,
Apply online at ,
 ,
Ironistic is an Affirmative Action/Equal Opportunity Employer,
F/M/Vet    "
2019-03-27 10:36,TBD,mobile app developer,https://washingtondc.craigslist.org/nva/sof/d/falls-church-mobile-app-developer/6851562050.html,contract,"
        ,
We are looking for a mobile app developer , with experience in both Android and IOS. This gig is for developers who believe in the product and willing to work for equity. The app is already completed but requires redesign , continuous support and changes. we are going after seed money soon but to bring the right person onboard. ,
,
Please only serious candidates with proven experience. ,
,
Best, ,
J    "
2019-03-27 13:26,Hourly fee to be determined,Visual Basic and/or C# tutor wanted,https://washingtondc.craigslist.org/nva/sof/d/bealeton-visual-basic-and-or-tutor/6851734615.html,employee's choice,"
        ,
I am looking for a tutor for Visual Basic and/or C#.  I am not a beginner, but a looking for someone to help me with certain types of statements (such as embedded Do Until, etc.)  I am willing to travel to a location that best meets your needs, using my work laptop software to train with.    "
2019-03-27 09:56,Competitive and negotiable depending on experience,Programmers (all levels of experience),https://washingtondc.craigslist.org/nva/sof/d/programmers-all-levels-of-experience/6851527884.html,full-time,"
        ,
*** DO NOT APPLY UNTIL YOU HAVE READ THE INSTRUCTIONS BELOW ***,
,
We are a small consulting company located in Northern Virginia. We are looking to add to our growing team a hard working and motivated individual. This is a technical position involving full stack, web and mobile programming. Strong communications skills required. ,
,
Some technologies this position will become involved in include C#, Oracle, MSSQL, HTML, Javascript, Hadoop, Machine Learning, AWS, Selenium and others.,
,
This full time position is 95% telecommute and contingent on a 3 month trial period.,
,
This is an excellent learning opportunity as you will be exposed to a wide array of technologies. Compensation is dependent on experience.  Minimal experience, bachelors degree or 1 year of IT related work is required. Also required is some level of hobby or professional experience in programming, along with strong communications skills.,
,
**** Your cover letter is more important that your resume! ****,
,
Respond via email with your resume and include a cover letter that addresses your abilities in these areas:,
-	Experience with programming either as a professional, student, or hobbyist.,
-	Experience with databases either as a professional, student, or hobbyist.,
-	Communications and writing skills,
-	Organizational skills    "
